Using device: cuda
Episode: 50, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431740, Time: 9969.10ms
Episode: 51, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431377, Time: 9835.25ms
Episode: 52, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431922, Time: 9788.48ms
Episode: 53, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431498, Time: 9983.38ms
Episode: 54, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431376, Time: 10022.56ms
Episode: 55, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431921, Time: 9792.46ms
Episode: 56, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.06431921, Time: 10170.41ms
Episode: 57, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00832898, Time: 10020.91ms
Episode: 58, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00833020, Time: 10374.72ms
Episode: 59, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00833020, Time: 10629.81ms
Episode: 60, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00832959, Time: 10173.71ms
Episode: 61, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00832959, Time: 9797.97ms
Episode: 62, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00832837, Time: 10003.18ms
Episode: 63, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00833020, Time: 10165.51ms
Episode: 64, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: 0.00832959, Time: 9841.19ms
Episode: 65, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9967.87ms
Episode: 66, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10019.35ms
Episode: 67, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9582.51ms
Episode: 68, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9810.81ms
Episode: 69, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9589.37ms
Episode: 70, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9606.48ms
Episode: 71, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9796.66ms
Episode: 72, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9784.33ms
Episode: 73, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9810.94ms
Episode: 74, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9593.20ms
Episode: 75, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9945.93ms
Episode: 76, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10011.43ms
Episode: 77, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9794.09ms
Episode: 78, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10036.22ms
Episode: 79, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9580.62ms
Episode: 80, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9597.60ms
Episode: 81, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9994.97ms
Episode: 82, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9820.93ms
Episode: 83, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9922.46ms
Episode: 84, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9821.26ms
Episode: 85, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10219.34ms
Episode: 86, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10031.24ms
Episode: 87, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10171.36ms
Episode: 88, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10010.71ms
Episode: 89, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9771.31ms
Episode: 90, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9617.05ms
Episode: 91, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9998.43ms
Episode: 92, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9787.78ms
Episode: 93, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9776.97ms
Episode: 94, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9626.01ms
Episode: 95, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10145.07ms
Episode: 96, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9648.74ms
Episode: 97, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9786.52ms
Episode: 98, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9607.98ms
Episode: 99, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9592.79ms
Episode: 100, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9963.85ms
Episode: 101, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9632.35ms
Episode: 102, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9584.48ms
Episode: 103, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9824.68ms
Episode: 104, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9785.98ms
Episode: 105, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9588.58ms
Episode: 106, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9770.38ms
Episode: 107, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9834.73ms
Episode: 108, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9783.84ms
Episode: 109, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9800.42ms
Episode: 110, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9962.99ms
Episode: 111, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10205.54ms
Episode: 112, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10017.90ms
Episode: 113, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9988.78ms
Episode: 114, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9815.95ms
Episode: 115, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9984.79ms
Episode: 116, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9991.47ms
Episode: 117, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9811.05ms
Episode: 118, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9782.67ms
Episode: 119, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9859.63ms
Episode: 120, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9750.44ms
Episode: 121, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9852.98ms
Episode: 122, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9888.20ms
Episode: 123, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9661.01ms
Episode: 124, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9779.73ms
Episode: 125, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9977.20ms
Episode: 126, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9783.94ms
Episode: 127, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9814.39ms
Episode: 128, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9797.93ms
Episode: 129, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9578.91ms
Episode: 130, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9831.44ms
Episode: 131, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9984.59ms
Episode: 132, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9793.93ms
Episode: 133, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9619.44ms
Episode: 134, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9754.90ms
Episode: 135, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10014.18ms
Episode: 136, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9824.89ms
Episode: 137, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9575.22ms
Episode: 138, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9785.94ms
Episode: 139, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9758.18ms
Episode: 140, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9652.71ms
Episode: 141, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10185.81ms
Episode: 142, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9987.70ms
Episode: 143, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9851.52ms
Episode: 144, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9766.98ms
Episode: 145, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9773.38ms
Episode: 146, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10025.70ms
Episode: 147, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9778.57ms
Episode: 148, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9613.12ms
Episode: 149, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9785.84ms
Episode: 150, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9607.55ms
Episode: 151, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9756.66ms
Episode: 152, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9839.88ms
Episode: 153, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9790.01ms
Episode: 154, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9789.68ms
Episode: 155, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9979.67ms
Episode: 156, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9808.85ms
Episode: 157, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9810.77ms
Episode: 158, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9784.92ms
Episode: 159, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9822.18ms
Episode: 160, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9790.03ms
Episode: 161, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9839.53ms
Episode: 162, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9943.64ms
Episode: 163, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9928.24ms
Episode: 164, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9664.61ms
Episode: 165, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9594.73ms
Episode: 166, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9827.09ms
Episode: 167, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9570.11ms
Episode: 168, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9800.02ms
Episode: 169, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9791.11ms
Episode: 170, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9795.43ms
Episode: 171, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9592.42ms
Episode: 172, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9819.30ms
Episode: 173, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9750.67ms
Episode: 174, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9629.92ms
Episode: 175, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9780.47ms
Episode: 176, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9793.75ms
Episode: 177, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9606.66ms
Episode: 178, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9603.78ms
Episode: 179, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9787.20ms
Episode: 180, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9568.87ms
Episode: 181, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9833.61ms
Episode: 182, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9983.95ms
Episode: 183, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10611.08ms
Episode: 184, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 9798.12ms
Episode: 185, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10169.97ms
Episode: 186, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 10814.57ms
Episode: 187, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 14187.54ms
Episode: 188, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 17283.06ms
Episode: 189, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 15726.70ms
Episode: 190, Reward: [-21. -21. -21. -21. -21. -21. -21. -21.], Loss: -0.00000000, Time: 8614.61ms
Traceback (most recent call last):
  File "C:\Users\Elene2004\Python\Files\PingPong-PPO\PG.py", line 111, in <module>
    actions = torch.where(random_values.unsqueeze(1) < policy_probs, torch.tensor(2).to(device), torch.tensor(3).to(device))
KeyboardInterrupt
